domain,url,status,title,h1,h2_headings,file_status,topic_cluster,cluster_score,interim_triage,redirect_to_url
nakanodent.com,https://nakanodent.com/blog/archives/8750/,200,笑顔で新しい年を迎えるために 〜歯科医がすすめる「笑顔のトレーニング」〜 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C26_自費メンテナンス・予防,0.3194,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/7827/,200,夏の口臭予防と歯科治療 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C26_自費メンテナンス・予防,0.4504,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/8421/,200,【金属価格高騰が引き起こす？】歯科医院での廃冠盗難事件に思うこと｜岡山の歯科医が語る歯科医療の倫理と信頼 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,【金属価格高騰が引き起こす？】歯科医院での廃冠盗難事件に思うこと｜岡山の歯科医が語る歯科医療の倫理と信頼,正常,C07_インプラント・基礎理解,0.4571,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/7319/,200,歯科金属アレルギーの治療法 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C21_セラミック治療・基礎と適応,0.385,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/7499/,200,歯のホワイトニング 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C19_ホワイトニング・基礎と方式,0.5508,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/7157/,200,歯科医院で全ての診療で クレジットカード、電子マネー、QRコード決済での お支払いが可能です。　  保険診療、自費診療、物品販売全てで ご利用できます。　 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C36_費用・支払い・医療費控除,0.4966,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/8934/,200,前歯の抜歯即時インプラントをご存じでしょうか？ 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C07_インプラント・基礎理解,0.412,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/6824/,200,"抜歯後にやってはいけないこと,これは大切！ 岡山なかの歯科・矯正歯科クリニック",岡山なかの歯科・矯正歯科クリニック,,正常,C18_矯正方法の比較検討,0.3039,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/7357/,200,アイコス（加熱式タバコ）を吸っていることが、歯周病等の歯肉に悪影響を与えますか？ 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C27_一般歯科・虫歯と痛み,0.3349,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/8178/,200,本日のオールオンフォーのオペ 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C07_インプラント・基礎理解,0.4084,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/7404/,200,マウスピース矯正　インビザラインのメリット、デメリット 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C01_マウスピース矯正・基礎理解,0.5488,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/7470/,200,お口ポカン 口唇閉鎖不全症に対する歯科医院での治療について 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C09_インプラント・全顎・オールオン4,0.503,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/7474/,200,小学生のお子様から乳歯の抜歯後の痛みについて質問がありました。 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C18_矯正方法の比較検討,0.32,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/6821/,200,銀歯が取れたら、すぐに歯医者へ！ 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C27_一般歯科・虫歯と痛み,0.3811,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/7087/,200,親知らずの抜歯は怖い？ 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック @@歯科医師になって35年になってこれまで多くの親知らずの抜歯を行ってきたのだがあれだけ腫れたのは、後にも先にもあの時だけだった。@@「あなたは身内には厳しい！」妻の言葉が心に響いた。,,正常,C30_口腔外科・親知らず,0.4024,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/6827/,200,歯医者で麻酔を受けた後に絶対やってはいけないこと 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C07_インプラント・基礎理解,0.4453,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/7429/,200,中野先生、知っていますか？  池口恵観宿老　新春のお祓いと集い 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,"本当に優秀な医師は自分の専門分野の病気で, 例えば胃がんが専門の超一流の医師は, だから長生きしたい男性の医師は, 医療の世界にも目に見えない力が, 小さなガンなら祈るだけで治すことが, この医療法人の理事に中野先生に, 「中野先生、知っていますか？, 医師の中ではこんな噂があります。, 本当に優秀な医師は自分の専門分野の病気で, 例えば胃がんが専門の超一流の医師は, だから長生きしたい男性の医師は, 最後は冗談ですけどね。」, 「中野先生、知っていますか？, 医療の世界にも目に見えない力が, 小さなガンなら祈るだけで治すことが, 「中野先生にお願いがあります。, この医療法人の理事に中野先生に",正常,C39_患者の声・口コミ,0.2473,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/8117/,200,市販の歯磨き粉と歯科専売品の違いとは？岡山で最適な歯磨き粉を選ぶポイント 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C07_インプラント・基礎理解,0.4297,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/7490/,200,自費の総入れ歯の価格は？ 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック @@日本における総入れ歯の価格は数十万円から数百万円の範囲で大きく変動します。高価な総入れ歯では、特に高品質の素材や最先端の製造技術、個別のニーズに合わせたカスタマイズが施されています。,,正常,C24_自費入れ歯・義歯,0.2733,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/7210/,200,11月14日は世界糖尿病デーです。 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C09_インプラント・全顎・オールオン4,0.4739,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/8012/,200,NHK「所さん！事件ですよ」に歯科医師コメンテーターとして 出演しました！放送は来年2月1日（土曜日）です。 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C44_指名検索化・ブランディング,0.2995,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/7635/,200,最新の虫歯治療：ヒールオゾン治療について 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,頑張った、努力した、あきらめないで,正常,C27_一般歯科・虫歯と痛み,0.4006,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/7509/,200,「インプラント治療の基本: 一体何をするの？」 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C07_インプラント・基礎理解,0.4832,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/8930/,200,ストローマンインプラントフォーラム2026 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック @@いや、いや、でも、でも、私は息子のような若い先生方に頭を下げて教えを請いたい！教えを請いたい！！@@デジタルはたぶんもう彼らには追い付けないけど,,正常,C08_インプラント・術式と材料選択,0.4553,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/7177/,200,10年ぶりのスイスチューリッヒ大学歯学部へ 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C02_マウスピース矯正・ブランド比較,0.2696,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/7304/,200,歯医者がお薦めしない歯磨き粉 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C11_インプラント・治療後とメンテナンス,0.4274,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/7154/,200,岡山県インプラント症例数第1位　なかの歯科インプラント無料相談のすすめ 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C35_症例実績・ビフォーアフター,0.4679,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/7151/,200,結婚式の前に歯を綺麗にしたい　20歳代の女性の場合 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C35_症例実績・ビフォーアフター,0.4735,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/7084/,200,インプラント手術の流れと注意点、腫れや痛みは？ 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C07_インプラント・基礎理解,0.4832,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/7476/,200,「オールオン4」と「ザイゴマインプラント」　ザイゴマインプラント始めました！ 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C09_インプラント・全顎・オールオン4,0.5596,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/7467/,200,オールオンフォー　ザイゴマインプラント　その６ 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C09_インプラント・全顎・オールオン4,0.5007,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/7355/,200,歯がキレイな男性はモテるか？ 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C19_ホワイトニング・基礎と方式,0.4182,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/7401/,200,今年はオールオン４とインビザラインがかなり増えそうです。 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C07_インプラント・基礎理解,0.4508,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/6789/,200,月曜日から上下オールオン４インプラントのオペ 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C07_インプラント・基礎理解,0.4233,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/7090/,200,「オールオン4って何？」 「All-on4とインプラントの違いは何ですか？」 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C09_インプラント・全顎・オールオン4,0.5453,維持・部分更新,
