video_id,title,url,upload_date,status,lang_used,char_count,file
ifOi3ZPUnoM,歯医者が大倒産時代？大廃業時代？　歯科医院の倒産・休廃業の現状とその要因について解説します,https://www.youtube.com/watch?v=ifOi3ZPUnoM,,✅ 取得成功,ja(自動生成),4376,歯医者が大倒産時代？大廃業時代？　歯科医院の倒産・休廃業の現状とその要因について解説します.txt
MSP36rCTw0Q,【ブルーラジカル】世界初の歯周病治療器　導入しました,https://www.youtube.com/watch?v=MSP36rCTw0Q,,❌ 取得失敗: 日本語の字幕(手動・自動)が見つかりません,日本語の字幕(手動・自動)が見つかりません,0,
3tyWgNxVZT8,【後払いシステム】を導入しました　岡山市北区　なかの歯科・矯正歯科クリニック,https://www.youtube.com/watch?v=3tyWgNxVZT8,,✅ 取得成功,ja(自動生成),1755,【後払いシステム】を導入しました　岡山市北区　なかの歯科・矯正歯科クリニック.txt
fTQgzA78HTw,中野愛輔のAI歯科相談室はじまりました,https://www.youtube.com/watch?v=fTQgzA78HTw,,✅ 取得成功,ja(自動生成),2227,中野愛輔のAI歯科相談室はじまりました.txt
lYgvnrsaReQ,インプラント１本６０万円　この価格　妥当ですか？,https://www.youtube.com/watch?v=lYgvnrsaReQ,,✅ 取得成功,ja(自動生成),3429,インプラント１本６０万円　この価格　妥当ですか？.txt
juC7FUYyxm4,【ブルーラジカル】世界初の歯周病治療器をアニメで分かりやすく解説します,https://www.youtube.com/watch?v=juC7FUYyxm4,,✅ 取得成功,ja(自動生成),1343,【ブルーラジカル】世界初の歯周病治療器をアニメで分かりやすく解説します.txt
U4te6uFv-_o,【セルフホワイトニングでトラブル急増中！】危険なカラクリと歯科ホワイトニングとの違いを岡山の歯科医師が解説,https://www.youtube.com/watch?v=U4te6uFv-_o,,✅ 取得成功,ja(自動生成),3203,【セルフホワイトニングでトラブル急増中！】危険なカラクリと歯科ホワイトニングとの違いを岡山の歯科医師が解説.txt
lesL8B66boQ,サンフランシスコ　ロサンゼルスで定点観測　日本の歯科を未来予想します,https://www.youtube.com/watch?v=lesL8B66boQ,,✅ 取得成功,ja(自動生成),8042,サンフランシスコ　ロサンゼルスで定点観測　日本の歯科を未来予想します.txt
GVpatqlcaaE,歯の治療 この治療だけは正直おすすめ出来ません　岡山の歯科医師が本音で語ります,https://www.youtube.com/watch?v=GVpatqlcaaE,,✅ 取得成功,ja(自動生成),4244,歯の治療 この治療だけは正直おすすめ出来ません　岡山の歯科医師が本音で語ります.txt
v7Ki3UlDofk,歯科医院の倒産・休廃業の現状とその要因について岡山の歯科医師が解説します,https://www.youtube.com/watch?v=v7Ki3UlDofk,,✅ 取得成功,ja(自動生成),3338,歯科医院の倒産・休廃業の現状とその要因について岡山の歯科医師が解説します.txt
j5vrwxTfjOU,歯科の情報をマスコミの方々に積極的に提供させていただきます,https://www.youtube.com/watch?v=j5vrwxTfjOU,,✅ 取得成功,ja(自動生成),3670,歯科の情報をマスコミの方々に積極的に提供させていただきます.txt
H9bzA9yqBrc,【インプラント1本60万円】岡山の歯科医師が費用相場を徹底解説します,https://www.youtube.com/watch?v=H9bzA9yqBrc,,✅ 取得成功,ja(自動生成),4543,【インプラント1本60万円】岡山の歯科医師が費用相場を徹底解説します.txt
-VszTrH8boY,岡山市「なかの歯科・矯正歯科クリニック」のキャリア・パートナーシップについて,https://www.youtube.com/watch?v=-VszTrH8boY,,✅ 取得成功,ja(自動生成),3132,岡山市「なかの歯科・矯正歯科クリニック」のキャリア・パートナーシップについて.txt
PKrMos6HP90,【歯科医師募集】岡山で一緒に働く新しい仲間を探しています！,https://www.youtube.com/watch?v=PKrMos6HP90,,✅ 取得成功,ja(自動生成),837,【歯科医師募集】岡山で一緒に働く新しい仲間を探しています！.txt
SyT_K00n7mI,中野愛輔のAIを活用したLINE歯科相談室はじまります,https://www.youtube.com/watch?v=SyT_K00n7mI,,✅ 取得成功,ja(自動生成),938,中野愛輔のAIを活用したLINE歯科相談室はじまります.txt
4h7VNVSIZG8,オールオン４治療を受ける歯科医院の選び方【その７】,https://www.youtube.com/watch?v=4h7VNVSIZG8,,✅ 取得成功,ja(自動生成),2937,オールオン４治療を受ける歯科医院の選び方【その７】.txt
Xqrl0ROWBrg,岡山で一緒に働く歯科医師を募集します,https://www.youtube.com/watch?v=Xqrl0ROWBrg,,✅ 取得成功,ja(自動生成),4652,岡山で一緒に働く歯科医師を募集します.txt
XoiNGmXnsCg,【魔法のインプラント】商標登録しました　多くの治療実績　静脈内鎮静法を使ったオールオン４治療について解説します,https://www.youtube.com/watch?v=XoiNGmXnsCg,,✅ 取得成功,ja(自動生成),3330,【魔法のインプラント】商標登録しました　多くの治療実績　静脈内鎮静法を使ったオールオン４治療について解説します.txt
7vLMupb0xWw,【歯が溶ける！？】酸蝕症とは？原因と対策を岡山の歯科医師が解説,https://www.youtube.com/watch?v=7vLMupb0xWw,,✅ 取得成功,ja(自動生成),2270,【歯が溶ける！？】酸蝕症とは？原因と対策を岡山の歯科医師が解説.txt
yKzI2MytY-A,【災害時の口腔ケア】災害時お口の中のケアが命を守る！岡山の歯科医師がケア法について解説します,https://www.youtube.com/watch?v=yKzI2MytY-A,,✅ 取得成功,ja(自動生成),2447,【災害時の口腔ケア】災害時お口の中のケアが命を守る！岡山の歯科医師がケア法について解説します.txt
VelHk1YuJLc,【要注意！】夏に親知らずが腫れやすい理由について岡山の歯科医師が解説します,https://www.youtube.com/watch?v=VelHk1YuJLc,,✅ 取得成功,ja(自動生成),2029,【要注意！】夏に親知らずが腫れやすい理由について岡山の歯科医師が解説します.txt
m-ilauKRoTs,【インプラントストーリー】インプラント治療が良く分かる！特別冊子無料プレゼント,https://www.youtube.com/watch?v=m-ilauKRoTs,,✅ 取得成功,ja(自動生成),1354,【インプラントストーリー】インプラント治療が良く分かる！特別冊子無料プレゼント.txt
UZFaTg7MR9A,６０歳からのインプラント　高齢でも手術はできるの？,https://www.youtube.com/watch?v=UZFaTg7MR9A,,✅ 取得成功,ja(自動生成),3253,６０歳からのインプラント　高齢でも手術はできるの？.txt
FfBDg9L6WcA,暑い夏に急増するお口のトラブル５選について岡山の歯科医師が解説します,https://www.youtube.com/watch?v=FfBDg9L6WcA,,✅ 取得成功,ja(自動生成),2277,暑い夏に急増するお口のトラブル５選について岡山の歯科医師が解説します.txt
gMdhg8L2CyU,銀歯って売れるの？岡山の歯科医師が検証　実際にブックオフで売ってみた結果,https://www.youtube.com/watch?v=gMdhg8L2CyU,,✅ 取得成功,ja(自動生成),4142,銀歯って売れるの？岡山の歯科医師が検証　実際にブックオフで売ってみた結果.txt
qyAtLCUIuVs,【インプラント】失敗例から学ぶ後悔しない選び方,https://www.youtube.com/watch?v=qyAtLCUIuVs,,✅ 取得成功,ja(自動生成),2831,【インプラント】失敗例から学ぶ後悔しない選び方.txt
fS4xJGBOYGY,【マウスピース矯正で失敗？】よくあるトラブルと対処法を岡山の歯科医が解説します,https://www.youtube.com/watch?v=fS4xJGBOYGY,,✅ 取得成功,ja(自動生成),3761,【マウスピース矯正で失敗？】よくあるトラブルと対処法を岡山の歯科医が解説します.txt
6FupFSjjVQU,【GOLD高騰の裏側】金の価格高騰が歯科治療や歯科医院に与える影響,https://www.youtube.com/watch?v=6FupFSjjVQU,,✅ 取得成功,ja(自動生成),3835,【GOLD高騰の裏側】金の価格高騰が歯科治療や歯科医院に与える影響.txt
WI7QM9giBlY,小児矯正の第二期治療についてアニメで解説します,https://www.youtube.com/watch?v=WI7QM9giBlY,,✅ 取得成功,ja(自動生成),295,小児矯正の第二期治療についてアニメで解説します.txt
5SiCXyfWXME,こんな患者さんは歯科治療が難しくなります　岡山の歯科医師が本音を語ります,https://www.youtube.com/watch?v=5SiCXyfWXME,,✅ 取得成功,ja(自動生成),3257,こんな患者さんは歯科治療が難しくなります　岡山の歯科医師が本音を語ります.txt
TsWNE_wlRAw,オールオン４治療を受ける歯科医院の選び方【その６】,https://www.youtube.com/watch?v=TsWNE_wlRAw,,✅ 取得成功,ja(自動生成),2605,オールオン４治療を受ける歯科医院の選び方【その６】.txt
74qN0klENb4,総入れ歯の寿命は？長持ちさせる秘訣とは 岡山の歯科医師が徹底解説します,https://www.youtube.com/watch?v=74qN0klENb4,,✅ 取得成功,ja(自動生成),3921,総入れ歯の寿命は？長持ちさせる秘訣とは 岡山の歯科医師が徹底解説します.txt
usa1pOP53j0,【歯ぎしり】が引き起こす意外なトラブル５選　岡山の歯科医師が徹底解説します,https://www.youtube.com/watch?v=usa1pOP53j0,,✅ 取得成功,ja(自動生成),3032,【歯ぎしり】が引き起こす意外なトラブル５選　岡山の歯科医師が徹底解説します.txt
CEgGwD3-Yg4,【魔法のインプラント】商標登録は患者様との約束,https://www.youtube.com/watch?v=CEgGwD3-Yg4,,✅ 取得成功,ja(自動生成),2497,【魔法のインプラント】商標登録は患者様との約束.txt
UhmHinbRAzM,岡山の歯科医が教える！失敗しない歯科医院の選び方５選,https://www.youtube.com/watch?v=UhmHinbRAzM,,✅ 取得成功,ja(自動生成),5520,岡山の歯科医が教える！失敗しない歯科医院の選び方５選.txt
nS5Q7dZcZCk,小児矯正　歯科医院選びのポイントについてアニメで解説します,https://www.youtube.com/watch?v=nS5Q7dZcZCk,,✅ 取得成功,ja(自動生成),281,小児矯正　歯科医院選びのポイントについてアニメで解説します.txt
4KVRyYdRuIg,【オールオン4】たった1日で新しい歯を！人生が変わる治療法について徹底解説,https://www.youtube.com/watch?v=4KVRyYdRuIg,,✅ 取得成功,ja(自動生成),3541,【オールオン4】たった1日で新しい歯を！人生が変わる治療法について徹底解説.txt
7D96qey4Yss,【健康の秘訣は「噛むこと」にあり！】しっかり噛める歯で豊かな毎日を！,https://www.youtube.com/watch?v=7D96qey4Yss,,✅ 取得成功,ja(自動生成),4169,【健康の秘訣は「噛むこと」にあり！】しっかり噛める歯で豊かな毎日を！.txt
cFF7zxdAAuU,オールオン４治療を受ける歯科医院の選び方【その５】　失敗を避けるためのポイントについて解説します,https://www.youtube.com/watch?v=cFF7zxdAAuU,,✅ 取得成功,ja(自動生成),3069,オールオン４治療を受ける歯科医院の選び方【その５】　失敗を避けるためのポイントについて解説します.txt
hQ0mJyflBBo,歯周病は放っておくと命に関わる！？糖尿病・認知症との関係について岡山の歯科医師が解説します,https://www.youtube.com/watch?v=hQ0mJyflBBo,,✅ 取得成功,ja(自動生成),2788,歯周病は放っておくと命に関わる！？糖尿病・認知症との関係について岡山の歯科医師が解説します.txt
8-CHEXuRY2E,マウスピース矯正治療のメリット・デメリットについてアニメでお伝えします,https://www.youtube.com/watch?v=8-CHEXuRY2E,,✅ 取得成功,ja(自動生成),398,マウスピース矯正治療のメリット・デメリットについてアニメでお伝えします.txt
OX4zysXIXpU,歯科医院でセカンドオピニオンを受ける際の注意点について岡山の歯科医師が解説します,https://www.youtube.com/watch?v=OX4zysXIXpU,,✅ 取得成功,ja(自動生成),5337,歯科医院でセカンドオピニオンを受ける際の注意点について岡山の歯科医師が解説します.txt
9P9zXZQysH8,歯の治療　この治療だけは正直おすすめできません　現役歯科医師が本音でお話します,https://www.youtube.com/watch?v=9P9zXZQysH8,,✅ 取得成功,ja(自動生成),4509,歯の治療　この治療だけは正直おすすめできません　現役歯科医師が本音でお話します.txt
